"Station_ID","Sample_Date","Sample_Year","Sample_Month","Sample_Time","Microcycstis","Genus","Species","Division","Tow_length_m","Net_radius_cm","Tow_vol_filtered_L","Total_sample_vol_mL","Aliquot_mL","Count_factor","Indiv_counted","Indiv_per_L","Biomass_factor","Species_biomass_ugDW.L","Comments"
"R-D",2022-01-11,"2022","January","11:15","none","Bosmina","longirostris","Cladocera",30,6,339.2928,148,1,0.436201416593573,131,57.1423855737581,1.18167271149125,67.5235977020213,"na"
"R-D",2022-01-11,"2022","January","11:15","none","Daphnia","lumholtzi","Cladocera",30,6,339.2928,148,1,0.436201416593573,2,0.872402833187147,6.38477243595195,5.57009356237968,"na"
"R-D",2022-01-11,"2022","January","11:15","none","Daphnia","retrocurva","Cladocera",30,6,339.2928,148,1,0.436201416593573,20,8.72402833187147,15.7550722955487,137.44769707705,"na"
"R-D",2022-01-11,"2022","January","11:15","none","Daphnia","spp.","Cladocera",30,6,339.2928,148,1,0.436201416593573,12,5.23441699912288,2.66715352831858,13.9609937679013,"na"
"R-D",2022-01-11,"2022","January","11:15","none","Acanthocyclops","vernalis","Copepoda",30,6,339.2928,148,1,0.436201416593573,2,0.872402833187147,5.30700795600778,4.62984877656791,"na"
"R-D",2022-01-11,"2022","January","11:15","none","cyclopoid","copepodid","Copepoda",30,6,339.2928,148,1,0.436201416593573,28,12.2136396646201,3.71311488120345,45.3506471923574,"na"
"R-D",2022-01-11,"2022","January","11:15","none","Diacyclops","thomasi","Copepoda",30,6,339.2928,148,1,0.436201416593573,2,0.872402833187147,2.62531237948708,2.29032995786582,"na"
"R-D",2022-01-11,"2022","January","11:15","none","Mesocyclops","edax","Copepoda",30,6,339.2928,148,1,0.436201416593573,12,5.23441699912288,10.7871312754393,56.4643433199298,"na"
"R-D",2022-01-11,"2022","January","11:15","none","nauplii",NA,"Copepoda",30,6,339.2928,148,1,0.436201416593573,2,0.872402833187147,0.0145491579291871,0.0126927265979101,"na"
"R-M",2022-01-11,"2022","January","12:20","none","Bosmina","longirostris","Cladocera",26,6,294.05376,72,0.6,0.408088643382761,187,76.3125763125763,1.29978669485128,99.1900713409099,"na"
"R-M",2022-01-11,"2022","January","12:20","none","Daphnia","lumholtzi","Cladocera",26,6,294.05376,72,0.6,0.408088643382761,2,0.816177286765522,10.244421476156,8.36126412489149,"na"
"R-M",2022-01-11,"2022","January","12:20","none","Daphnia","retrocurva","Cladocera",26,6,294.05376,72,0.6,0.408088643382761,9,3.67279779044485,7.17808234190952,26.3636449649965,"na"
"R-M",2022-01-11,"2022","January","12:20","none","Daphnia","spp.","Cladocera",26,6,294.05376,72,0.6,0.408088643382761,7,2.85662050367933,1.78139637720817,5.08877341631294,"na"
"R-M",2022-01-11,"2022","January","12:20","none","calanoid","copepodid","Copepoda",26,6,294.05376,72,0.6,0.408088643382761,1,0.408088643382761,3.32886186786265,1.35847072366467,"na"
"R-M",2022-01-11,"2022","January","12:20","none","cyclopoid","copepodid","Copepoda",26,6,294.05376,72,0.6,0.408088643382761,15,6.12132965074142,3.62434296977739,22.1857980853545,"na"
"R-M",2022-01-11,"2022","January","12:20","none","Mesocyclops","edax","Copepoda",26,6,294.05376,72,0.6,0.408088643382761,4,1.63235457353104,3.4762922857888,5.67454161163803,"na"
"R-M",2022-01-11,"2022","January","12:20","none","nauplii",NA,"Copepoda",26,6,294.05376,72,0.6,0.408088643382761,26,10.6103047279518,0.0910956860943322,0.966552988862705,"na"
"R-M",2022-01-11,"2022","January","12:20","none","Collotheca","spp.","Rotifera",26,6,294.05376,72,0.6,0.408088643382761,1,0.408088643382761,0.041497747632,0.0169347595345831,"na"
"R-WH",2022-01-11,"2022","January","13:45","none","Bosmina","longirostris","Cladocera",19,6,214.88544,95,0.2,2.21048015165662,229,506.199954729366,0.811694732717133,410.879836955478,"na"
"R-WH",2022-01-11,"2022","January","13:45","none","Daphnia","lumholtzi","Cladocera",19,6,214.88544,95,0.2,2.21048015165662,1,2.21048015165662,40.4090230358768,89.323343368641,"na"
"R-WH",2022-01-11,"2022","January","13:45","none","Daphnia","retrocurva","Cladocera",19,6,214.88544,95,0.2,2.21048015165662,16,35.367682426506,2.98858169047278,105.699208134312,"na"
"R-WH",2022-01-11,"2022","January","13:45","none","Daphnia","spp.","Cladocera",19,6,214.88544,95,0.2,2.21048015165662,12,26.5257618198795,8.06143804880942,213.835785608432,"na"
"R-WH",2022-01-11,"2022","January","13:45","none","cyclopoid","copepodid","Copepoda",19,6,214.88544,95,0.2,2.21048015165662,28,61.8934442463854,1.9761475729509,122.310579629066,"na"
"R-WH",2022-01-11,"2022","January","13:45","none","Diacyclops","thomasi","Copepoda",19,6,214.88544,95,0.2,2.21048015165662,4,8.84192060662649,3.33692277811224,29.5048062745119,"na"
"R-WH",2022-01-11,"2022","January","13:45","none","Mesocyclops","edax","Copepoda",19,6,214.88544,95,0.2,2.21048015165662,23,50.8410434881023,15.3400353816776,779.903405948899,"na"
"R-WH",2022-01-11,"2022","January","13:45","none","nauplii",NA,"Copepoda",19,6,214.88544,95,0.2,2.21048015165662,26,57.4724839430722,0.0650715568301008,3.73982400506868,"na"
"R-WH",2022-01-11,"2022","January","13:45","none","Polyarthra","vulgaris","Rotifera",19,6,214.88544,95,0.2,2.21048015165662,3,6.63144045496987,0.0397772134452,0.263780222426471,"na"
"A-TMI",2022-02-08,"2022","January","13:35","none","cyclopoid","copepodid","Copepoda",7,6,79.16832,82,0.2,5.17883921245266,1,5.17883921245266,1.30095241212752,6.73742336546086,"na"
"A-TMI",2022-02-08,"2022","January","13:35","none","nauplii",NA,"Copepoda",7,6,79.16832,82,0.2,5.17883921245266,43,222.690086135464,0.120510577994643,26.8365109938615,"na"
"A-TMI",2022-02-08,"2022","January","13:35","none","Polyarthra","dolichoptera","Rotifera",7,6,79.16832,82,0.2,5.17883921245266,95,491.989725183003,0.04435861601556,21.8239833029937,"na"
"A-TMI",2022-02-08,"2022","January","13:35","none","Polyarthra","remata","Rotifera",7,6,79.16832,82,0.2,5.17883921245266,3,15.536517637358,0.0064552051872,0.100291409243698,"na"
"A-TMI",2022-02-08,"2022","January","13:35","none","Synchaeta","spp.","Rotifera",7,6,79.16832,82,0.2,5.17883921245266,37,191.617050860748,0.016693023996,3.19866802806123,"na"
"A-TMI",2022-02-08,"2022","January","13:35","none","veliger","quagga","Bivalvia",7,6,79.16832,82,0.2,5.17883921245266,48,248.584282197728,0.0161251768393914,4.00846550993153,"na"
"C-BCF",2022-02-09,"2022","January","09:35","none","cyclopoid","copepodid","Copepoda",6,6,67.85856,94,0.2,6.92617114185742,1,6.92617114185742,4.91419414521033,34.0365496740405,"na"
"C-BCF",2022-02-09,"2022","January","09:35","none","nauplii",NA,"Copepoda",6,6,67.85856,94,0.2,6.92617114185742,13,90.0402248441464,0.10852612358858,9.77171656937938,"na"
"C-BCF",2022-02-09,"2022","January","09:35","none","Polyarthra","dolichoptera","Rotifera",6,6,67.85856,94,0.2,6.92617114185742,221,1530.68382235049,0.05030876116728,77.00680684125,"na"
"C-BCF",2022-02-09,"2022","January","09:35","none","Polyarthra","remata","Rotifera",6,6,67.85856,94,0.2,6.92617114185742,2,13.8523422837148,0.0102506267556,0.141995190441177,"na"
"C-BCF",2022-02-09,"2022","January","09:35","none","Synchaeta","spp.","Rotifera",6,6,67.85856,94,0.2,6.92617114185742,1,6.92617114185742,0.018443443392,0.127742445378151,"na"
"C-BD",2022-02-09,"2022","January","09:00","none","Daphnia","lumholtzi","Cladocera",7,6,79.16832,91,0.2,5.74724839430722,1,5.74724839430722,4.11788145616217,23.6664875868755,"na"
"C-BD",2022-02-09,"2022","January","09:00","none","Daphnia","spp.","Cladocera",7,6,79.16832,91,0.2,5.74724839430722,1,5.74724839430722,1.68737562215651,9.69776683503217,"na"
"C-BD",2022-02-09,"2022","January","09:00","none","cyclopoid","copepodid","Copepoda",7,6,79.16832,91,0.2,5.74724839430722,8,45.9779871544577,0.895859828929202,41.1898317067016,"na"
"C-BD",2022-02-09,"2022","January","09:00","none","nauplii",NA,"Copepoda",7,6,79.16832,91,0.2,5.74724839430722,18,103.45047109753,0.139473695515659,14.4286195068084,"na"
"C-BD",2022-02-09,"2022","January","09:00","none","Polyarthra","dolichoptera","Rotifera",7,6,79.16832,91,0.2,5.74724839430722,125,718.406049288402,0.04673150162604,33.5721934604779,"na"
"C-BD",2022-02-09,"2022","January","09:00","none","Synchaeta","spp.","Rotifera",7,6,79.16832,91,0.2,5.74724839430722,47,270.120674532439,0.0113798607318,3.07393565695903,"na"
"C-BD",2022-02-09,"2022","January","09:00","none","veliger","quagga","Bivalvia",7,6,79.16832,91,0.2,5.74724839430722,44,252.878929349518,0.0384062892888579,9.71214131565423,"na"
"C-D",2022-02-09,"2022","January","10:15","none","Daphnia","lumholtzi","Cladocera",30,6,339.2928,80,0.2,1.1789227475502,3,3.5367682426506,10.5979049991925,37.482333839772,"na"
"C-D",2022-02-09,"2022","January","10:15","none","Daphnia","parvula","Cladocera",30,6,339.2928,80,0.2,1.1789227475502,2,2.3578454951004,4.66515771767329,10.9997211085488,"na"
"C-D",2022-02-09,"2022","January","10:15","none","Daphnia","spp.","Cladocera",30,6,339.2928,80,0.2,1.1789227475502,17,20.0416867083534,3.02987354473001,60.7237763494069,"na"
"C-D",2022-02-09,"2022","January","10:15","none","Simocephalus","spp.","Cladocera",30,6,339.2928,80,0.2,1.1789227475502,1,1.1789227475502,2.3654243524636,2.78865257672854,"na"
"C-D",2022-02-09,"2022","January","10:15","none","Acanthocyclops","vernalis","Copepoda",30,6,339.2928,80,0.2,1.1789227475502,1,1.1789227475502,7.60077149710546,8.9607224168688,"na"
"C-D",2022-02-09,"2022","January","10:15","none","cyclopoid","copepodid","Copepoda",30,6,339.2928,80,0.2,1.1789227475502,9,10.6103047279518,3.39207323470633,35.9909306797633,"na"
"C-D",2022-02-09,"2022","January","10:15","none","Mesocyclops","edax","Copepoda",30,6,339.2928,80,0.2,1.1789227475502,4,4.71569099020079,27.3151003701927,128.809572712148,"na"
"C-D",2022-02-09,"2022","January","10:15","none","nauplii",NA,"Copepoda",30,6,339.2928,80,0.2,1.1789227475502,38,44.7990644069075,0.133448789125479,5.97838089905617,"na"
"C-D",2022-02-09,"2022","January","10:15","none","Polyarthra","dolichoptera","Rotifera",30,6,339.2928,80,0.2,1.1789227475502,255,300.625300625301,0.06332078125296,19.0358289,"na"
"C-D",2022-02-09,"2022","January","10:15","none","Polyarthra","remata","Rotifera",30,6,339.2928,80,0.2,1.1789227475502,3,3.5367682426506,0.0102506267556,0.0362540911764706,"na"
"C-D",2022-02-09,"2022","January","10:15","none","Synchaeta","spp.","Rotifera",30,6,339.2928,80,0.2,1.1789227475502,2,2.3578454951004,0.014206147659,0.0334959012605042,"na"
"C-M",2022-02-09,"2022","January","10:42","none","Daphnia","spp.","Cladocera",7,6,79.16832,48,0.2,3.03151563655765,2,6.06303127311531,1.04468819038974,6.33397716898721,"na"
"C-M",2022-02-09,"2022","January","10:42","none","cyclopoid","copepodid","Copepoda",7,6,79.16832,48,0.2,3.03151563655765,3,9.09454690967296,0.95626200427725,8.69676965583734,"na"
"C-M",2022-02-09,"2022","January","10:42","none","nauplii",NA,"Copepoda",7,6,79.16832,48,0.2,3.03151563655765,19,57.5987970945954,0.0574895177361333,3.31132706714968,"na"
"C-M",2022-02-09,"2022","January","10:42","none","Polyarthra","dolichoptera","Rotifera",7,6,79.16832,48,0.2,3.03151563655765,333,1009.4947069737,0.05810880076848,58.6605268043698,"na"
"C-M",2022-02-09,"2022","January","10:42","none","Synchaeta","spp.","Rotifera",7,6,79.16832,48,0.2,3.03151563655765,7,21.2206094559036,0.010673289,0.226493697478992,"na"
"C-M",2022-02-09,"2022","January","10:42","none","veliger","quagga","Bivalvia",7,6,79.16832,48,0.2,3.03151563655765,1,3.03151563655765,0.0178807574116618,0.0542057956869469,"na"
"GR-D",2022-02-09,"2022","January","13:40","none","Macrothrix","spp.","Cladocera",7,6,79.16832,35,10,0.0442096030331324,1,0.0442096030331324,0.0112568354652455,0.000497660227327791,"High algae and silt. Unable to meet tally. Tow not provided."
"GR-D",2022-02-09,"2022","January","13:40","none","ostracod",NA,"Ostracoda",7,6,79.16832,35,10,0.0442096030331324,1,0.0442096030331324,0.00948058584199573,0.000419132936596167,"High algae and silt. Unable to meet tally. Tow not provided."
"GR-D",2022-02-09,"2022","January","13:40","none","nauplii",NA,"Copepoda",7,6,79.16832,35,10,0.0442096030331324,12,0.530515236397589,0.022301214500558,0.0118311340827169,"High algae and silt. Unable to meet tally. Tow not provided."
"GR-D",2022-02-09,"2022","January","13:40","none","Cephalodella","spp.","Rotifera",7,6,79.16832,35,10,0.0442096030331324,4,0.17683841213253,0.0951705160263,0.0168298029359244,"High algae and silt. Unable to meet tally. Tow not provided."
"GR-D",2022-02-09,"2022","January","13:40","none","Colurella","spp.","Rotifera",7,6,79.16832,35,10,0.0442096030331324,1,0.0442096030331324,0.0015561655362,6.87974606092438e-05,"High algae and silt. Unable to meet tally. Tow not provided."
"GR-D",2022-02-09,"2022","January","13:40","none","Euchlanis","spp.","Rotifera",7,6,79.16832,35,10,0.0442096030331324,3,0.132628809099397,0.147547547136,0.0195690554621849,"High algae and silt. Unable to meet tally. Tow not provided."
"GR-D",2022-02-09,"2022","January","13:40","none","Keratella","cochlearis","Rotifera",7,6,79.16832,35,10,0.0442096030331324,3,0.132628809099397,0.0046898431866,0.000622008316701681,"High algae and silt. Unable to meet tally. Tow not provided."
"GR-D",2022-02-09,"2022","January","13:40","none","Lepadella","spp.","Rotifera",7,6,79.16832,35,10,0.0442096030331324,1,0.0442096030331324,0.010673289,0.000471861869747899,"High algae and silt. Unable to meet tally. Tow not provided."
"GR-D",2022-02-09,"2022","January","13:40","none","Polyarthra","vulgaris","Rotifera",7,6,79.16832,35,10,0.0442096030331324,2,0.0884192060662649,0.0397772134452,0.00351706963235294,"High algae and silt. Unable to meet tally. Tow not provided."
"S-BC",2022-02-10,"2022","January","10:28","none","Bosmina","longirostris","Cladocera",12,6,135.71712,67,0.1,4.93673900536646,1,4.93673900536646,0.586486653288841,2.89533153741785,"na"
"S-BC",2022-02-10,"2022","January","10:28","none","Daphnia","lumholtzi","Cladocera",12,6,135.71712,67,0.1,4.93673900536646,1,4.93673900536646,1.88645213149138,9.31292181929018,"na"
"S-BC",2022-02-10,"2022","January","10:28","none","cyclopoid","copepodid","Copepoda",12,6,135.71712,67,0.1,4.93673900536646,2,9.87347801073291,0.503760958935371,4.97387275071411,"na"
"S-BC",2022-02-10,"2022","January","10:28","none","nauplii",NA,"Copepoda",12,6,135.71712,67,0.1,4.93673900536646,29,143.165431155627,0.1249816337013,17.8930494753813,"na"
"S-BC",2022-02-10,"2022","January","10:28","none","Polyarthra","dolichoptera","Rotifera",12,6,135.71712,67,0.1,4.93673900536646,237,1170.00714427185,0.06498837592632,76.0368641284191,"na"
"S-BC",2022-02-10,"2022","January","10:28","none","Polyarthra","remata","Rotifera",12,6,135.71712,67,0.1,4.93673900536646,7,34.5571730375652,0.0102506267556,0.354232682536765,"na"
"S-BC",2022-02-10,"2022","January","10:28","none","Synchaeta","spp.","Rotifera",12,6,135.71712,67,0.1,4.93673900536646,47,232.026733252223,0.0133565538546,3.09907755839023,"na"
"S-BR",2022-02-10,"2022","January","11:18","none","Bosmina","longirostris","Cladocera",6,6,67.85856,84,0.15,8.25245923285139,3,24.7573776985542,0.888642448347344,22.0004567327031,"na"
"S-BR",2022-02-10,"2022","January","11:18","none","Daphnia","lumholtzi","Cladocera",6,6,67.85856,84,0.15,8.25245923285139,1,8.25245923285139,1.38949823788979,11.4667775623043,"na"
"S-BR",2022-02-10,"2022","January","11:18","none","cyclopoid","copepodid","Copepoda",6,6,67.85856,84,0.15,8.25245923285139,3,24.7573776985542,0.730505869596738,18.0854097246172,"na"
"S-BR",2022-02-10,"2022","January","11:18","none","nauplii",NA,"Copepoda",6,6,67.85856,84,0.15,8.25245923285139,18,148.544266191325,0.17741182909672,26.3535099668331,"na"
"S-BR",2022-02-10,"2022","January","11:18","none","Polyarthra","dolichoptera","Rotifera",6,6,67.85856,84,0.15,8.25245923285139,167,1378.16069188618,0.08187650764524,112.838984425588,"na"
"S-BR",2022-02-10,"2022","January","11:18","none","Synchaeta","spp.","Rotifera",6,6,67.85856,84,0.15,8.25245923285139,45,371.360665478313,0.0224512634115,8.33751612132353,"na"
"S-MD",2022-02-10,"2022","January","09:40","none","Bosmina","longirostris","Cladocera",30,6,339.2928,87,0.15,1.70943798394779,67,114.532344924502,0.747623864050043,85.6271142711684,"na"
"S-MD",2022-02-10,"2022","January","09:40","none","Chydorus","sphaericus","Cladocera",30,6,339.2928,87,0.15,1.70943798394779,1,1.70943798394779,0.586223630928352,1.00211294179671,"na"
"S-MD",2022-02-10,"2022","January","09:40","none","Daphnia","spp.","Cladocera",30,6,339.2928,87,0.15,1.70943798394779,2,3.41887596789558,5.64979438365427,19.315946241827,"na"
"S-MD",2022-02-10,"2022","January","09:40","none","cyclopoid","copepodid","Copepoda",30,6,339.2928,87,0.15,1.70943798394779,7,11.9660658876345,1.15426724016733,13.8120378477804,"na"
"S-MD",2022-02-10,"2022","January","09:40","none","nauplii",NA,"Copepoda",30,6,339.2928,87,0.15,1.70943798394779,53,90.6002131492328,0.101408951684001,9.18767263781073,"na"
"S-MD",2022-02-10,"2022","January","09:40","none","Keratella","americana","Rotifera",30,6,339.2928,87,0.15,1.70943798394779,5,8.54718991973894,0.0124493242896,0.10640673907563,"na"
"S-MD",2022-02-10,"2022","January","09:40","none","Polyarthra","dolichoptera","Rotifera",30,6,339.2928,87,0.15,1.70943798394779,103,176.072112346622,0.06191916494148,10.9022381659853,"na"
"S-MD",2022-02-10,"2022","January","09:40","none","Polyarthra","remata","Rotifera",30,6,339.2928,87,0.15,1.70943798394779,3,5.12831395184336,0.0102506267556,0.0525684322058824,"na"
"S-MD",2022-02-10,"2022","January","09:40","none","Synchaeta","spp.","Rotifera",30,6,339.2928,87,0.15,1.70943798394779,41,70.0869573418593,0.0220979775456,1.54878000957983,"na"
"A-BHC",2022-07-12,"2022","July","16:40","none","cyclopoid","copepodid","Copepoda",17,6,192.26592,64,0.2,1.66436152595322,28,46.6021227266902,0.649475400277187,30.2669323116837,"na"
"A-BHC",2022-07-12,"2022","July","16:40","none","nauplii",NA,"Copepoda",17,6,192.26592,64,0.2,1.66436152595322,96,159.778706491509,0.086830561961583,13.8736748741526,"na"
"A-BHC",2022-07-12,"2022","July","16:40","none","bdelloid",NA,"Rotifera",17,6,192.26592,64,0.2,1.66436152595322,3,4.99308457785966,0.0568331292672,0.283772621255561,"na"
"A-BHC",2022-07-12,"2022","July","16:40","none","Brachionus","angularis","Rotifera",17,6,192.26592,64,0.2,1.66436152595322,10,16.6436152595322,0.0281390591196,0.468335673751854,"na"
"A-BHC",2022-07-12,"2022","July","16:40","none","Collotheca","spp.","Rotifera",17,6,192.26592,64,0.2,1.66436152595322,6,9.98616915571933,0.041497747632,0.414403527434503,"na"
"A-BHC",2022-07-12,"2022","July","16:40","none","Keratella","americana","Rotifera",17,6,192.26592,64,0.2,1.66436152595322,56,93.2042454533804,0.0050232055797,0.468184085813149,"na"
"A-BHC",2022-07-12,"2022","July","16:40","none","Synchaeta","spp.","Rotifera",17,6,192.26592,64,0.2,1.66436152595322,1,1.66436152595322,0.036022350375,0.0599542140385566,"na"
"A-BHC",2022-07-12,"2022","July","16:40","none","Trichocerca","rousseleti","Rotifera",17,6,192.26592,64,0.2,1.66436152595322,3,4.99308457785966,0.0034965694764,0.0174586671280277,"na"
