"Station_ID","Sample_Date","Sample_Year","Sample_Month","Sample_Time","Sample_Depth_m","Genus","Division","Tally","Density_cells.L","Total_BV_um3.L","NOTES"
"R-WH",2022-01-11,"2022","January","14:05","0-5","Glenodinium sp.","Pyrrophyta",2,8555.82978723404,190661063.310389,"Cannot meet tally in 100 fields."
"A-TMI",2022-02-08,"2022","January","13:30","0-5","Cyclotella ocellata","Bacillariophyta",7,29945.4042553191,6020875.68348596,"Cannot meet tally in 50 fields."
"A-TMI",2022-02-08,"2022","January","13:30","0-5","Gomphonema parvulum","Bacillariophyta",1,400.003978911768,316061.837257469,"Cannot meet tally in 50 fields."
"A-TMI",2022-02-08,"2022","January","13:30","0-5","Nitzschia fruticosa","Bacillariophyta",28,119781.617021277,12217724.9361702,"Cannot meet tally in 50 fields."
"A-TMI",2022-02-08,"2022","January","13:30","0-5","Nitzschia inconspicua","Bacillariophyta",2,8555.82978723404,436347.319148936,"Cannot meet tally in 50 fields."
"A-TMI",2022-02-08,"2022","January","13:30","0-5","Nitzschia sp.","Bacillariophyta",1,4277.91489361702,1232039.4893617,"Cannot meet tally in 50 fields."
"A-TMI",2022-02-08,"2022","January","13:30","0-5","Stephanodiscus hantzschii","Bacillariophyta",2,14527.6011560694,29209450.5701734,"Cannot meet tally in 50 fields."
"A-TMI",2022-02-08,"2022","January","13:30","0-5","Stephanodiscus parvus","Bacillariophyta",27,115503.70212766,17780398.5027945,"Cannot meet tally in 50 fields."
"A-TMI",2022-02-08,"2022","January","13:30","0-5","Synedra tenera","Bacillariophyta",3,21791.401734104,2669926.34117991,"Cannot meet tally in 50 fields."
"A-TMI",2022-02-08,"2022","January","13:30","0-5","Monoraphidium sp.","Chlorophyta",1,4277.91489361702,1189391.73658149,"Cannot meet tally in 50 fields."
"A-TMI",2022-02-08,"2022","January","13:30","0-5","Scenedesmus communis","Chlorophyta",52,222451.574468085,34942582.0916596,"Cannot meet tally in 50 fields."
"A-TMI",2022-02-08,"2022","January","13:30","0-5","Mallomonas sp.","Chrysophyta",3,12833.7446808511,34774588.9085266,"Cannot meet tally in 50 fields."
"A-TMI",2022-02-08,"2022","January","13:30","0-5","Cryptomonas erosa","Cryptophyta",1,4277.91489361702,12095509.1855745,"Cannot meet tally in 50 fields."
"A-TMI",2022-02-08,"2022","January","13:30","0-5","Plagioselmis nannoplanctica","Cryptophyta",41,175394.510638298,14877476.2982566,"Cannot meet tally in 50 fields."
"C-BD",2022-02-09,"2022","January","08:46","0-5","Nitzschia fruticosa","Bacillariophyta",30,128337.446808511,12705407.2340426,"Cannot meet tally in 100 fields."
"C-BD",2022-02-09,"2022","January","08:46","0-5","Nitzschia inconspicua","Bacillariophyta",3,12833.7446808511,539017.276595745,"Cannot meet tally in 100 fields."
"C-BD",2022-02-09,"2022","January","08:46","0-5","Stephanodiscus hantzschii","Bacillariophyta",3,12833.7446808511,14565008.9776293,"Cannot meet tally in 100 fields."
"C-BD",2022-02-09,"2022","January","08:46","0-5","Stephanodiscus sp.","Bacillariophyta",19,81280.3829787234,12512132.2797443,"Cannot meet tally in 100 fields."
"C-BD",2022-02-09,"2022","January","08:46","0-5","Synedra tenera","Bacillariophyta",2,8555.82978723404,1128914.19065362,"Cannot meet tally in 100 fields."
"C-BD",2022-02-09,"2022","January","08:46","0-5","Chlamydomonas sp.","Chlorophyta",4,17111.6595744681,32254691.1615319,"Cannot meet tally in 100 fields."
"C-BD",2022-02-09,"2022","January","08:46","0-5","Chlorella sp.","Chlorophyta",19,81280.3829787234,2723729.47586269,"Cannot meet tally in 100 fields."
"C-BD",2022-02-09,"2022","January","08:46","0-5","Scenedesmus communis","Chlorophyta",64,273786.553191489,43006254.8820425,"Cannot meet tally in 100 fields."
"C-BD",2022-02-09,"2022","January","08:46","0-5","Dinobryon sp.","Chrysophyta",3,12833.7446808511,60202037.1075343,"Cannot meet tally in 100 fields."
"C-BD",2022-02-09,"2022","January","08:46","0-5","Cryptomonas erosa","Cryptophyta",1,4277.91489361702,11591529.6361755,"Cannot meet tally in 100 fields."
"C-BD",2022-02-09,"2022","January","08:46","0-5","Plagioselmis nannoplanctica","Cryptophyta",31,132615.361702128,11248823.5425843,"Cannot meet tally in 100 fields."
"C-BD",2022-02-09,"2022","January","08:46","0-5","Rhodomonas lacustris","Cryptophyta",3,12833.7446808511,15146265.3912694,"Cannot meet tally in 100 fields."
"C-BD",2022-02-09,"2022","January","08:46","0-5","Phacus sp.","Euglenophyta",1,400.003978911768,1022911.87908907,"Cannot meet tally in 100 fields."
"C-M",2022-02-09,"2022","January","10:58","0-5","Cyclotella meneghiniana","Bacillariophyta",1,4277.91489361702,12129107.8222011,"Cannot meet tally in 100 fields."
"C-M",2022-02-09,"2022","January","10:58","0-5","Fragilaria crotonensis","Bacillariophyta",3,1200.0119367353,882167.247076813,"Cannot meet tally in 100 fields."
"C-M",2022-02-09,"2022","January","10:58","0-5","Nitzschia fruticosa","Bacillariophyta",6,25667.4893617021,2464078.9787234,"Cannot meet tally in 100 fields."
"C-M",2022-02-09,"2022","January","10:58","0-5","Nitzschia inconspicua","Bacillariophyta",3,12833.7446808511,539017.276595745,"Cannot meet tally in 100 fields."
"C-M",2022-02-09,"2022","January","10:58","0-5","Stephanodiscus hantzschii","Bacillariophyta",8,34223.3191489362,77680047.8806894,"Cannot meet tally in 100 fields."
"C-M",2022-02-09,"2022","January","10:58","0-5","Stephanodiscus parvus","Bacillariophyta",60,256674.893617021,39511996.6728766,"Cannot meet tally in 100 fields."
"C-M",2022-02-09,"2022","January","10:58","0-5","Surirella sp.","Bacillariophyta",1,4277.91489361702,4787805.71928989,"Cannot meet tally in 100 fields."
"C-M",2022-02-09,"2022","January","10:58","0-5","Chlamydomonas sp.","Chlorophyta",2,14527.6011560694,29095351.1538837,"Cannot meet tally in 100 fields."
"C-M",2022-02-09,"2022","January","10:58","0-5","Chlorella sp.","Chlorophyta",7,29945.4042553191,1959920.46988475,"Cannot meet tally in 100 fields."
"C-M",2022-02-09,"2022","January","10:58","0-5","Scenedesmus communis","Chlorophyta",156,667354.723404255,96092100.7520638,"Cannot meet tally in 100 fields."
"C-M",2022-02-09,"2022","January","10:58","0-5","Staurastrum sp.","Chlorophyta",1,4277.91489361702,64576579.596317,"Cannot meet tally in 100 fields."
"C-M",2022-02-09,"2022","January","10:58","0-5","Cryptomonas erosa","Cryptophyta",2,8555.82978723404,25198977.4699468,"Cannot meet tally in 100 fields."
"C-M",2022-02-09,"2022","January","10:58","0-5","Plagioselmis nannoplanctica","Cryptophyta",20,85558.2978723404,7257305.51134468,"Cannot meet tally in 100 fields."
"C-D",2022-02-09,"2022","January","09:56","0-5","Aulacoseira subarctica","Bacillariophyta",31,132615.361702128,14998431.3901123,"Cannot meet tally in 100 fields."
"C-D",2022-02-09,"2022","January","09:56","0-5","Cyclotella meneghiniana","Bacillariophyta",5,21389.5744680851,43006254.8820426,"Cannot meet tally in 100 fields."
"C-D",2022-02-09,"2022","January","09:56","0-5","Fragilaria crotonensis","Bacillariophyta",2,800.007957823535,588111.498051209,"Cannot meet tally in 100 fields."
"C-D",2022-02-09,"2022","January","09:56","0-5","Nitzschia fruticosa","Bacillariophyta",8,34223.3191489362,3285438.63829787,"Cannot meet tally in 100 fields."
"C-D",2022-02-09,"2022","January","09:56","0-5","Nitzschia inconspicua","Bacillariophyta",1,4277.91489361702,179672.425531915,"Cannot meet tally in 100 fields."
"C-D",2022-02-09,"2022","January","09:56","0-5","Planothidium lanceolatum","Bacillariophyta",1,7263.80057803468,5511001.80679444,"Cannot meet tally in 100 fields."
"C-D",2022-02-09,"2022","January","09:56","0-5","Stephanodiscus hantzschii","Bacillariophyta",3,12833.7446808511,32657874.8010511,"Cannot meet tally in 100 fields."
"C-D",2022-02-09,"2022","January","09:56","0-5","Stephanodiscus parvus","Bacillariophyta",40,171116.595744681,19755998.3364383,"Cannot meet tally in 100 fields."
"C-D",2022-02-09,"2022","January","09:56","0-5","Synedra tenera","Bacillariophyta",8,34223.3191489362,4918840.40213362,"Cannot meet tally in 100 fields."
"C-D",2022-02-09,"2022","January","09:56","0-5","Thalassiosira sp.","Bacillariophyta",1,7263.80057803468,131123049.200169,"Cannot meet tally in 100 fields."
"C-D",2022-02-09,"2022","January","09:56","0-5","Chlamydomonas sp.","Chlorophyta",3,12833.7446808511,30964503.5150706,"Cannot meet tally in 100 fields."
"C-D",2022-02-09,"2022","January","09:56","0-5","Chlorella sp.","Chlorophyta",8,34223.3191489362,2239909.10843972,"Cannot meet tally in 100 fields."
"C-D",2022-02-09,"2022","January","09:56","0-5","Scenedesmus communis","Chlorophyta",84,359344.85106383,56445709.5326808,"Cannot meet tally in 100 fields."
"C-D",2022-02-09,"2022","January","09:56","0-5","Tetraedron sp.","Chlorophyta",1,4277.91489361702,616019.744680851,"Cannot meet tally in 100 fields."
"C-D",2022-02-09,"2022","January","09:56","0-5","Cryptomonas erosa","Cryptophyta",2,8555.82978723404,21951109.2627092,"Cannot meet tally in 100 fields."
"C-D",2022-02-09,"2022","January","09:56","0-5","Plagioselmis nannoplanctica","Cryptophyta",29,124059.531914894,10523092.9914498,"Cannot meet tally in 100 fields."
"C-BCF",2022-02-09,"2022","January","09:27","0-5","Cocconeis placentula","Bacillariophyta",1,4277.91489361702,5879761.40965426,"Cannot meet tally in 100 fields."
"C-BCF",2022-02-09,"2022","January","09:27","0-5","Cyclotella ocellata","Bacillariophyta",1,4277.91489361702,1088595.8267017,"Cannot meet tally in 100 fields."
"C-BCF",2022-02-09,"2022","January","09:27","0-5","Fragilaria crotonensis","Bacillariophyta",2,800.007957823535,595651.389051865,"Cannot meet tally in 100 fields."
"C-BCF",2022-02-09,"2022","January","09:27","0-5","Nitzschia fruticosa","Bacillariophyta",12,51334.9787234043,5390172.76595745,"Cannot meet tally in 100 fields."
"C-BCF",2022-02-09,"2022","January","09:27","0-5","Stephanodiscus hantzschii","Bacillariophyta",12,51334.9787234043,116520071.821034,"Cannot meet tally in 100 fields."
"C-BCF",2022-02-09,"2022","January","09:27","0-5","Stephanodiscus parvus","Bacillariophyta",19,81280.3829787234,12512132.2797443,"Cannot meet tally in 100 fields."
"C-BCF",2022-02-09,"2022","January","09:27","0-5","Synedra tenera","Bacillariophyta",3,12833.7446808511,1723610.05894436,"Cannot meet tally in 100 fields."
"C-BCF",2022-02-09,"2022","January","09:27","0-5","Chlamydomonas sp.","Chlorophyta",2,14527.6011560694,29095351.1538837,"Cannot meet tally in 100 fields."
"C-BCF",2022-02-09,"2022","January","09:27","0-5","Chlorella sp.","Chlorophyta",11,47057.0638297872,3079875.02410461,"Cannot meet tally in 100 fields."
"C-BCF",2022-02-09,"2022","January","09:27","0-5","Cosmarium sp.","Chlorophyta",1,400.003978911768,1105850.68009629,"Cannot meet tally in 100 fields."
"C-BCF",2022-02-09,"2022","January","09:27","0-5","Oocystis sp.","Chlorophyta",4,17111.6595744681,3548016.02776851,"Cannot meet tally in 100 fields."
"C-BCF",2022-02-09,"2022","January","09:27","0-5","Scenedesmus communis","Chlorophyta",96,410679.829787234,64509382.3230638,"Cannot meet tally in 100 fields."
"C-BCF",2022-02-09,"2022","January","09:27","0-5","Mallomonas sp.","Chrysophyta",1,4277.91489361702,9658488.07559206,"Cannot meet tally in 100 fields."
"C-BCF",2022-02-09,"2022","January","09:27","0-5","Cryptomonas erosa","Cryptophyta",2,8555.82978723404,24191018.3711489,"Cannot meet tally in 100 fields."
"C-BCF",2022-02-09,"2022","January","09:27","0-5","Plagioselmis nannoplanctica","Cryptophyta",37,158282.85106383,13426015.1959877,"Cannot meet tally in 100 fields."
"C-BCF",2022-02-09,"2022","January","09:27","0-5","Rhodomonas lacustris","Cryptophyta",2,8555.82978723404,8327982.06517886,"Cannot meet tally in 100 fields."
"GR-D",2022-02-09,"2022","January","13:10","0-5","Achnanthidium minutissimum","Bacillariophyta",1,4277.91489361702,262069.365687447,"Cannot meet tally in 100 fields."
"GR-D",2022-02-09,"2022","January","13:10","0-5","Cocconeis placentula","Bacillariophyta",20,85558.2978723404,117595228.193085,"Cannot meet tally in 100 fields."
"GR-D",2022-02-09,"2022","January","13:10","0-5","Cyclotella meneghiniana","Bacillariophyta",5,21389.5744680851,54429791.3350851,"Cannot meet tally in 100 fields."
"GR-D",2022-02-09,"2022","January","13:10","0-5","Diatoma vulgaris","Bacillariophyta",1,4277.91489361702,23586242.9118702,"Cannot meet tally in 100 fields."
"GR-D",2022-02-09,"2022","January","13:10","0-5","Encyonema minutum","Bacillariophyta",4,17111.6595744681,13234066.5356236,"Cannot meet tally in 100 fields."
"GR-D",2022-02-09,"2022","January","13:10","0-5","Fragilaria capucina","Bacillariophyta",2,800.007957823535,214886.893518711,"Cannot meet tally in 100 fields."
"GR-D",2022-02-09,"2022","January","13:10","0-5","Fragilaria crotonensis","Bacillariophyta",3,12833.7446808511,9555452.25660383,"Cannot meet tally in 100 fields."
"GR-D",2022-02-09,"2022","January","13:10","0-5","Mastogloia smithii","Bacillariophyta",1,7263.80057803468,26014666.9140607,"Cannot meet tally in 100 fields."
"GR-D",2022-02-09,"2022","January","13:10","0-5","Nitzschia fruticosa","Bacillariophyta",11,47057.0638297872,4799820.5106383,"Cannot meet tally in 100 fields."
"GR-D",2022-02-09,"2022","January","13:10","0-5","Nitzschia sp.","Bacillariophyta",7,29945.4042553191,13924612.9787234,"Cannot meet tally in 100 fields."
"GR-D",2022-02-09,"2022","January","13:10","0-5","Stephanodiscus parvus","Bacillariophyta",3,12833.7446808511,1975599.83364383,"Cannot meet tally in 100 fields."
"GR-D",2022-02-09,"2022","January","13:10","0-5","Cryptomonas erosa","Cryptophyta",3,12833.7446808511,37798466.2049202,"Cannot meet tally in 100 fields."
"GR-D",2022-02-09,"2022","January","13:10","0-5","Plagioselmis nannoplanctica","Cryptophyta",10,42779.1489361702,3628652.75567234,"Cannot meet tally in 100 fields."
"S-BC",2022-02-10,"2022","January","10:22","0-5","Cocconeis placentula","Bacillariophyta",1,400.003978911768,490092.915042674,NA
"S-BC",2022-02-10,"2022","January","10:22","0-5","Cyclotella meneghiniana","Bacillariophyta",1,15844.1292356186,40318363.9519149,NA
"S-BC",2022-02-10,"2022","January","10:22","0-5","Fragilaria crotonensis","Bacillariophyta",13,205973.680063042,151417855.730525,NA
"S-BC",2022-02-10,"2022","January","10:22","0-5","Nitzschia acicularis","Bacillariophyta",3,21791.401734104,4380071.74855491,NA
"S-BC",2022-02-10,"2022","January","10:22","0-5","Nitzschia fruticosa","Bacillariophyta",16,253506.067769898,26618137.1158392,NA
"S-BC",2022-02-10,"2022","January","10:22","0-5","Nitzschia sp.","Bacillariophyta",4,63376.5169424744,10647254.8463357,NA
"S-BC",2022-02-10,"2022","January","10:22","0-5","Stephanodiscus hantzschii","Bacillariophyta",3,47532.3877068558,95569455.2934279,NA
"S-BC",2022-02-10,"2022","January","10:22","0-5","Stephanodiscus parvus","Bacillariophyta",171,2709346.09929078,417071075.991475,NA
"S-BC",2022-02-10,"2022","January","10:22","0-5","Surirella sp.","Bacillariophyta",1,400.003978911768,1225232.28760668,NA
"S-BC",2022-02-10,"2022","January","10:22","0-5","Synedra tenera","Bacillariophyta",14,221817.80929866,29268145.6836123,NA
"S-BC",2022-02-10,"2022","January","10:22","0-5","Synedra ulna","Bacillariophyta",1,7263.80057803468,13577830.538479,NA
"S-BC",2022-02-10,"2022","January","10:22","0-5","Chlamydomonas sp.","Chlorophyta",10,158441.292356186,167246546.763499,NA
"S-BC",2022-02-10,"2022","January","10:22","0-5","Chlorella sp.","Chlorophyta",21,332726.713947991,21776894.1098306,NA
"S-BC",2022-02-10,"2022","January","10:22","0-5","Scenedesmus communis","Chlorophyta",208,3295578.88100867,431389902.366168,NA
"S-BC",2022-02-10,"2022","January","10:22","0-5","Sphaerocystis schroeteri","Chlorophyta",46,728829.944838456,130893651.529488,NA
"S-BC",2022-02-10,"2022","January","10:22","0-5","Plagioselmis nannoplanctica","Cryptophyta",13,205973.680063042,17471291.0458298,NA
"S-BC",2022-02-10,"2022","January","10:22","0-5","Anabaena sp.","Cyanobacteria",16,6400.06366258828,1149414.49476675,NA
"S-BR",2022-02-10,"2022","January","11:15","0-5","Aulacoseira subarctica","Bacillariophyta",7,2800.02785238237,281489.26402451,NA
"S-BR",2022-02-10,"2022","January","11:15","0-5","Cyclotella bodanica","Bacillariophyta",1,7263.80057803468,71968206.8247534,NA
"S-BR",2022-02-10,"2022","January","11:15","0-5","Fragilaria crotonensis","Bacillariophyta",3,67546.0246360582,45199008.009252,NA
"S-BR",2022-02-10,"2022","January","11:15","0-5","Nitzschia acicularis","Bacillariophyta",2,45030.6830907055,8510799.10414334,NA
"S-BR",2022-02-10,"2022","January","11:15","0-5","Nitzschia fruticosa","Bacillariophyta",8,180122.732362822,17832150.5039194,NA
"S-BR",2022-02-10,"2022","January","11:15","0-5","Nitzschia sp.","Bacillariophyta",1,22515.3415453527,9963038.63381859,NA
"S-BR",2022-02-10,"2022","January","11:15","0-5","Stephanodiscus hantzschii","Bacillariophyta",7,157607.390817469,401061620.363785,NA
"S-BR",2022-02-10,"2022","January","11:15","0-5","Stephanodiscus parvus","Bacillariophyta",179,4030246.13661814,620407667.056571,NA
"S-BR",2022-02-10,"2022","January","11:15","0-5","Chlamydomonas sp.","Chlorophyta",16,360245.464725644,478161649.675342,NA
"S-BR",2022-02-10,"2022","January","11:15","0-5","Chlorella sp.","Chlorophyta",9,202638.073908175,13262619.7210246,NA
"S-BR",2022-02-10,"2022","January","11:15","0-5","Scenedesmus communis","Chlorophyta",236,5313620.60470325,765105795.461777,NA
"S-BR",2022-02-10,"2022","January","11:15","0-5","Sphaerocystis schroeteri","Chlorophyta",44,990675.027995521,177919517.181959,NA
"S-BR",2022-02-10,"2022","January","11:15","0-5","Cryptomonas erosa","Cryptophyta",6,135092.049272116,381963447.96551,NA
"S-BR",2022-02-10,"2022","January","11:15","0-5","Plagioselmis nannoplanctica","Cryptophyta",13,292699.440089586,24827624.1177581,NA
"S-BR",2022-02-10,"2022","January","11:15","0-5","Anabaena sp.","Cyanobacteria",14,315214.781634938,56610755.4669869,NA
"S-BR",2022-02-10,"2022","January","11:15","0-5","Anabaenopsis circinalis","Cyanobacteria",6,2400.02387347061,211116.948018383,NA
"S-MD",2022-02-10,"2022","January","09:20","0-5","Cyclotella meneghiniana","Bacillariophyta",1,4277.91489361702,12129107.8222011,"Cannot meet tally in 100 fields."
"S-MD",2022-02-10,"2022","January","09:20","0-5","Navicula veneta","Bacillariophyta",1,7263.80057803468,2567236.86651915,"Cannot meet tally in 100 fields."
"S-MD",2022-02-10,"2022","January","09:20","0-5","Nitzschia acicularis","Bacillariophyta",1,4277.91489361702,782858.425531915,"Cannot meet tally in 100 fields."
"S-MD",2022-02-10,"2022","January","09:20","0-5","Nitzschia sp.","Bacillariophyta",1,4277.91489361702,2021314.78723404,"Cannot meet tally in 100 fields."
"S-MD",2022-02-10,"2022","January","09:20","0-5","Stephanodiscus parvus","Bacillariophyta",3,12833.7446808511,1975599.83364383,"Cannot meet tally in 100 fields."
